Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.586782217025757	0	3.786687	2.036699	17.0	2.0	3.7866868381240546	2.036699164308104	5006	5006
6.161659240722656	1	5.196262	3.3544357	23.0	2.0	5.196261682242991	3.3544357796581146	5004	10010
8.486004114151001	2	8.0112	6.2193146	48.0	2.0	8.0112	6.219314637482172	5007	15017
10.781662225723267	3	9.320298	6.6145415	36.0	2.0	9.320297951582868	6.6145413919306435	5005	20022
12.990790128707886	4	9.349533	6.957231	50.0	2.0	9.349532710280373	6.957230808971618	5002	25024
15.154389142990112	5	9.209945	6.3280582	53.0	2.0	9.209944751381215	6.328058232303392	5001	30025
17.196595191955566	6	9.215469	6.630721	45.0	2.0	9.215469613259668	6.630721242078028	5004	35029
19.30233907699585	7	8.902135	5.8406506	38.0	2.0	8.902135231316725	5.840650502106962	5003	40032
21.52288818359375	8	9.187156	6.9126806	41.0	2.0	9.187155963302752	6.912680820900004	5007	45039
23.840134143829346	9	10.784946	8.04804	52.0	2.0	10.78494623655914	8.048040518033268	5015	50054
26.24075412750244	10	12.388614	9.13458	56.0	2.0	12.388613861386139	9.134580637618477	5005	55059
28.530222177505493	11	12.545	10.137208	79.0	2.0	12.545	10.137207455704948	5018	60077
30.71096920967102	12	12.622167	9.111308	49.0	2.0	12.622166246851386	9.111307910026094	5011	65088
32.89703607559204	13	13.930555	11.006471	65.0	2.0	13.930555555555555	11.006470809998907	5015	70103
35.16784715652466	14	13.9415045	10.670525	53.0	2.0	13.94150417827298	10.670524260229397	5005	75108
37.374207973480225	15	14.884273	12.209896	77.0	2.0	14.88427299703264	12.209896099082844	5016	80124
39.55718111991882	16	15.380368	12.7494545	67.0	2.0	15.38036809815951	12.749453778246536	5014	85138
41.77721333503723	17	17.017006	13.210092	76.0	2.0	17.017006802721088	13.21009135054522	5003	90141
43.998810052871704	18	20.540983	14.610038	70.0	2.0	20.540983606557376	14.610038958770112	5012	95153
46.28454804420471	19	20.337399	14.889702	76.0	2.0	20.33739837398374	14.889702331073137	5003	100156
48.47326326370239	20	22.180616	15.3504715	68.0	2.0	22.180616740088105	15.350471690388835	5035	105191
50.64220309257507	21	21.851528	15.265761	67.0	2.0	21.851528384279476	15.265760982104084	5004	110195
52.87275218963623	22	24.660099	18.003496	83.0	2.0	24.660098522167488	18.003495391054265	5006	115201
55.13916897773743	23	28.833334	17.682411	117.0	2.0	28.833333333333332	17.682410031471186	5017	120218
57.37274432182312	24	29.180233	20.843185	121.0	2.0	29.180232558139537	20.843187051349528	5019	125237
59.52890920639038	25	32.470966	20.67734	105.0	2.0	32.47096774193548	20.677339841827898	5033	130270
61.79027819633484	26	34.489655	22.334484	96.0	2.0	34.48965517241379	22.334484621977957	5001	135271
63.99772310256958	27	44.858406	26.440405	125.0	3.0	44.85840707964602	26.440404605313688	5069	140340
66.21948909759521	28	50.17	30.16324	141.0	2.0	50.17	30.163240873619664	5017	145357
68.4394371509552	29	38.92248	25.80596	161.0	3.0	38.92248062015504	25.80595820964301	5021	150378
70.66041493415833	30	51.60204	26.81636	125.0	3.0	51.60204081632653	26.816359534661146	5057	155435
72.9782121181488	31	72.41428	43.377247	205.0	4.0	72.41428571428571	43.37724645714711	5069	160504
75.10720205307007	32	60.73494	34.266174	225.0	2.0	60.734939759036145	34.266174384136924	5041	165545
77.3303050994873	33	83.91803	46.190372	193.0	4.0	83.91803278688525	46.19037408838723	5119	170664
79.60553908348083	34	84.88333	46.01235	207.0	4.0	84.88333333333334	46.01235039518074	5093	175757
81.60029625892639	35	101.56	42.440624	173.0	16.0	101.56	42.44062205010666	5078	180835
83.74965715408325	36	108.71739	58.39247	274.0	7.0	108.71739130434783	58.39247384629598	5001	185836
86.18106412887573	37	119.59524	84.09492	346.0	13.0	119.5952380952381	84.09491789293513	5023	190859
88.52888011932373	38	186.55556	84.24802	381.0	13.0	186.55555555555554	84.24801715804195	5037	195896
90.96685719490051	39	190.88889	73.42536	392.0	39.0	190.88888888888889	73.42536312894396	5154	201050
93.32270216941833	40	295.17648	242.34715	1000.0	32.0	295.1764705882353	242.34715869743493	5018	206068
95.62114810943604	41	224.82608	147.57095	496.0	12.0	224.82608695652175	147.5709563076612	5171	211239
97.82541799545288	42	460.18182	402.48654	1000.0	44.0	460.1818181818182	402.4865482070218	5062	216301
100.39298820495605	43	543.0	207.76718	1000.0	265.0	543.0	207.76717738853748	5430	221731
102.69217920303345	44	110.45652	75.87624	250.0	4.0	110.45652173913044	75.87624550134227	5081	226812
104.92972207069397	45	129.46153	57.50177	260.0	5.0	129.46153846153845	57.501770832863805	5049	231861
107.5653669834137	46	651.0	333.5787	1000.0	76.0	651.0	333.578701358465	5208	237069
110.22347521781921	47	626.7778	393.21884	1000.0	93.0	626.7777777777778	393.21884711747356	5641	242710
112.38379216194153	48	360.64285	290.67966	1000.0	54.0	360.64285714285717	290.67964869124444	5049	247759
114.55519509315491	49	486.36365	355.8532	1000.0	49.0	486.3636363636364	355.8532058760064	5350	253109
117.00971221923828	50	796.8571	287.26117	1000.0	322.0	796.8571428571429	287.261169655484	5578	258687
119.85270118713379	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	264687
122.14842224121094	52	463.83334	263.05032	1000.0	163.0	463.8333333333333	263.05032260429226	5566	270253
124.41965413093567	53	603.2222	357.59094	1000.0	32.0	603.2222222222222	357.59094500646586	5429	275682
