Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.6199910640716553	0	7.3553596	3.0105062	29.0	4.0	7.355359765051395	3.0105060621360566	5009	5009
6.259840965270996	1	4.16403	0.6313263	7.0	3.0	4.164029975020816	0.6313263300292957	5001	10010
8.563050270080566	2	5.1280737	0.84989804	9.0	3.0	5.128073770491803	0.8498980041797569	5005	15015
10.731231212615967	3	9.968127	1.7782943	17.0	5.0	9.96812749003984	1.7782943391504837	5004	20019
12.904948949813843	4	36.664234	13.133941	85.0	16.0	36.66423357664234	13.133940748879485	5023	25042
15.105119228363037	5	16.128618	2.7223356	25.0	10.0	16.128617363344052	2.7223354508519693	5016	30058
17.16188907623291	6	13.747252	2.4137583	23.0	8.0	13.747252747252746	2.4137582141421303	5004	35062
19.23602604866028	7	14.417868	3.004516	25.0	8.0	14.4178674351585	3.0045159199548763	5003	40065
21.36198115348816	8	16.352942	5.083577	59.0	7.0	16.352941176470587	5.083576771072654	5004	45069
23.54107904434204	9	24.473171	9.31537	60.0	10.0	24.473170731707317	9.31536952883006	5017	50086
25.90509605407715	10	29.582354	11.817073	99.0	10.0	29.58235294117647	11.817073156796466	5029	55115
28.040447235107422	11	23.636793	10.247189	80.0	10.0	23.63679245283019	10.24718852810414	5011	60126
30.17133617401123	12	19.242308	9.612039	84.0	8.0	19.24230769230769	9.612038648603558	5003	65129
32.39161515235901	13	19.585938	7.7631207	57.0	8.0	19.5859375	7.763121295335643	5014	70143
34.61454105377197	14	23.231482	10.187235	79.0	8.0	23.23148148148148	10.187234642289559	5018	75161
36.827330112457275	15	28.151686	10.94134	60.0	11.0	28.151685393258425	10.94134116996869	5011	80172
39.03806710243225	16	34.868057	13.876562	90.0	14.0	34.86805555555556	13.876562238265972	5021	85193
41.26366090774536	17	35.51064	14.148461	95.0	13.0	35.51063829787234	14.148461571520869	5007	90200
43.471466302871704	18	30.70552	14.24541	113.0	12.0	30.70552147239264	14.245409341424825	5005	95205
45.709197998046875	19	31.70886	13.099571	89.0	12.0	31.70886075949367	13.099571834469815	5010	100215
47.94143295288086	20	39.574802	13.43548	93.0	16.0	39.574803149606296	13.43547993278402	5026	105241
50.1933171749115	21	59.035294	19.527626	121.0	28.0	59.03529411764706	19.52762571563592	5018	110259
52.42078709602356	22	81.258064	26.105204	190.0	43.0	81.25806451612904	26.105206181953232	5038	115297
54.673145055770874	23	64.17949	14.944121	144.0	42.0	64.17948717948718	14.944121209069943	5006	120303
56.83294987678528	24	62.358025	11.374988	107.0	45.0	62.358024691358025	11.374987333570818	5051	125354
59.11243510246277	25	93.37037	21.675465	175.0	62.0	93.37037037037037	21.675465133457106	5042	130396
61.36772799491882	26	376.64285	140.94507	671.0	184.0	376.64285714285717	140.9450790418823	5273	135669
