Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.223012924194336	0	25.175	16.127441	79.0	9.0	25.175	16.12744167560373	1007	1007
5.723829030990601	1	16.540983	5.8717823	37.0	8.0	16.540983606557376	5.87178239895816	1009	2016
8.449612855911255	2	11.0	2.331262	21.0	8.0	11.0	2.3312620206007844	1012	3028
10.884658098220825	3	10.141414	1.2553731	14.0	8.0	10.141414141414142	1.255373106517619	1004	4032
13.211448907852173	4	9.833333	1.0944004	14.0	8.0	9.833333333333334	1.0944004835071361	1003	5035
15.23173999786377	5	9.6285715	1.0259225	13.0	8.0	9.628571428571428	1.0259225150091604	1011	6046
17.187329053878784	6	9.439252	0.8223236	12.0	8.0	9.439252336448599	0.8223236974751004	1010	7056
19.068305015563965	7	9.552381	0.70347375	11.0	8.0	9.552380952380952	0.7034737261950244	1003	8059
21.212038040161133	8	9.342592	0.6960476	11.0	8.0	9.342592592592593	0.6960475323945469	1009	9068
23.456284999847412	9	9.471698	0.8033837	13.0	8.0	9.471698113207546	0.803383730416746	1004	10072
25.7314510345459	10	9.287037	0.7940861	11.0	8.0	9.287037037037036	0.7940860799258236	1003	11075
27.908345937728882	11	9.45283	0.7540091	11.0	8.0	9.452830188679245	0.7540091019882297	1002	12077
29.773190021514893	12	9.287037	0.6811065	11.0	8.0	9.287037037037036	0.6811064789482588	1003	13080
31.955093145370483	13	9.392524	0.66637546	11.0	8.0	9.392523364485982	0.6663754568215285	1005	14085
34.15281105041504	14	9.35514	0.75197357	11.0	8.0	9.355140186915888	0.7519735585006145	1001	15086
36.40072798728943	15	9.4811325	0.77982986	11.0	8.0	9.481132075471699	0.7798298323748136	1005	16091
38.653411865234375	16	9.314815	0.7775574	11.0	8.0	9.314814814814815	0.7775572879710005	1006	17097
40.62682604789734	17	9.296296	0.76083845	11.0	8.0	9.296296296296296	0.7608384660805235	1004	18101
42.84652400016785	18	9.401869	0.74707925	11.0	8.0	9.401869158878505	0.7470792109050969	1006	19107
45.18588709831238	19	9.314815	0.8238139	11.0	8.0	9.314814814814815	0.8238139414642676	1006	20113
47.3931028842926	20	9.471698	0.7164845	11.0	8.0	9.471698113207546	0.7164844356999065	1004	21117
49.625998973846436	21	9.305555	0.71308327	11.0	8.0	9.305555555555555	0.7130832029440798	1005	22122
51.91337513923645	22	9.268518	0.74045134	11.0	8.0	9.268518518518519	0.7404513323527688	1001	23123
54.361371994018555	23	9.509434	0.780001	11.0	8.0	9.50943396226415	0.7800010040979013	1008	24131
57.0182569026947	24	9.256881	0.6827315	11.0	8.0	9.256880733944953	0.6827315579867543	1009	25140
59.643028020858765	25	9.5	0.7037635	11.0	8.0	9.5	0.7037634679833307	1007	26147
62.174474000930786	26	9.296296	0.72340834	11.0	8.0	9.296296296296296	0.7234083327638745	1004	27151
64.5796959400177	27	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257067	1003	28154
67.51617503166199	28	9.35514	0.68702716	11.0	8.0	9.355140186915888	0.6870271382986581	1001	29155
69.93229985237122	29	9.411215	0.79664326	11.0	8.0	9.411214953271028	0.7966433204159284	1007	30162
72.33113193511963	30	9.364486	0.7412104	11.0	8.0	9.36448598130841	0.7412104694915272	1002	31164
74.96447801589966	31	9.287037	0.74598837	11.0	8.0	9.287037037037036	0.7459883566503485	1003	32167
77.57191681861877	32	9.392524	0.7071994	11.0	8.0	9.392523364485982	0.7071994172857052	1005	33172
80.11944103240967	33	9.324074	0.6915991	11.0	8.0	9.324074074074074	0.6915991092000948	1007	34179
83.23976612091064	34	9.287037	0.7940861	11.0	8.0	9.287037037037036	0.7940860799258236	1003	35182
85.92867994308472	35	9.324074	0.7677372	11.0	8.0	9.324074074074074	0.7677372199896759	1007	36189
88.53487801551819	36	9.462264	0.70275104	11.0	8.0	9.462264150943396	0.7027510402439129	1003	37192
90.95728492736816	37	9.411215	0.76063514	11.0	8.0	9.411214953271028	0.7606351382944226	1007	38199
93.41578507423401	38	9.383178	0.71883684	11.0	8.0	9.383177570093459	0.7188368045992304	1004	39203
96.19524908065796	39	9.351851	0.6980769	11.0	8.0	9.351851851851851	0.6980769194433616	1010	40213
98.55991411209106	40	9.392524	0.7331536	11.0	8.0	9.392523364485982	0.733153594671222	1005	41218
100.68335199356079	41	9.383178	0.781143	11.0	8.0	9.383177570093459	0.781142941830537	1004	42222
103.18836903572083	42	9.443397	0.64545125	11.0	8.0	9.443396226415095	0.6454512635131066	1001	43223
105.8938148021698	43	9.429907	0.78671384	11.0	8.0	9.429906542056075	0.7867138506816806	1009	44232
108.45047521591187	44	9.296296	0.7729125	11.0	8.0	9.296296296296296	0.7729124723966373	1004	45236
111.19642305374146	45	9.19266	0.7953657	11.0	8.0	9.192660550458715	0.7953657541905776	1002	46238
113.5118522644043	46	9.296296	0.7485697	11.0	8.0	9.296296296296296	0.7485697382002866	1004	47242
116.25711011886597	47	9.401869	0.75948596	11.0	8.0	9.401869158878505	0.7594859683704689	1006	48248
118.57099986076355	48	9.296296	0.81943136	11.0	8.0	9.296296296296296	0.819431366290281	1004	49252
121.04093909263611	49	9.383178	0.7317226	11.0	8.0	9.383177570093459	0.7317225843388181	1004	50256
123.67038297653198	50	9.324074	0.77970445	11.0	8.0	9.324074074074074	0.7797044039095805	1007	51263
126.14567399024963	51	9.35514	0.78837746	11.0	8.0	9.355140186915888	0.7883774470640427	1001	52264
