Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.36458516120910645	0	14.735294	5.146723	37.0	8.0	14.735294117647058	5.146722678099094	1002	1002
0.788250207901001	1	29.794117	18.168783	98.0	10.0	29.794117647058822	18.16878287834044	1013	2015
1.1914901733398438	2	20.958334	12.5879545	91.0	9.0	20.958333333333332	12.587954449481547	1006	3021
1.59275221824646	3	28.527779	15.535776	89.0	14.0	28.52777777777778	15.535776115346566	1027	4048
2.19218111038208	4	43.333332	21.314445	126.0	13.0	43.333333333333336	21.314444763013544	1040	5088
2.6025443077087402	5	47.47826	19.719488	97.0	19.0	47.47826086956522	19.719488407724526	1092	6180
2.993624210357666	6	36.142857	12.74955	75.0	13.0	36.142857142857146	12.749549811980158	1012	7192
3.3875110149383545	7	31.8125	9.654783	51.0	15.0	31.8125	9.654783464687336	1018	8210
3.7792582511901855	8	37.851852	11.977459	65.0	16.0	37.851851851851855	11.977459397037492	1022	9232
4.1742331981658936	9	48.857143	15.633559	72.0	22.0	48.857142857142854	15.633558880347945	1026	10258
4.649151086807251	10	61.0	16.897615	91.0	24.0	61.0	16.897615564472577	1037	11295
5.05047607421875	11	58.444443	24.404512	116.0	24.0	58.44444444444444	24.404512839095563	1052	12347
5.451751232147217	12	55.894737	28.58578	128.0	27.0	55.89473684210526	28.585779933463982	1062	13409
5.851124048233032	13	41.72	15.3844595	73.0	18.0	41.72	15.384459691519881	1043	14452
6.23860502243042	14	38.576923	10.919894	67.0	22.0	38.57692307692308	10.919893902425825	1003	15455
6.836242198944092	15	45.391304	12.716778	71.0	23.0	45.391304347826086	12.716778134604839	1044	16499
7.265491247177124	16	42.791668	10.696491	71.0	24.0	42.791666666666664	10.696491506823886	1027	17526
7.6795830726623535	17	58.22222	25.902714	144.0	30.0	58.22222222222222	25.90271447713445	1048	18574
8.103090286254883	18	73.8	29.94484	151.0	35.0	73.8	29.944838175106796	1107	19681
8.50449514389038	19	74.64286	12.691996	96.0	56.0	74.64285714285714	12.691994905997936	1045	20726
9.030973196029663	20	85.333336	33.99346	151.0	51.0	85.33333333333333	33.993463423951894	1024	21750
9.444576978683472	21	76.0	23.904573	130.0	42.0	76.0	23.904572186687872	1064	22814
9.838733196258545	22	56.055557	18.313541	121.0	34.0	56.05555555555556	18.313541505376175	1009	23823
10.247939109802246	23	55.944443	12.217803	82.0	35.0	55.94444444444444	12.217802231089873	1007	24830
10.650759220123291	24	48.61905	9.073647	63.0	32.0	48.61904761904762	9.073646772915351	1021	25851
11.25059723854065	25	63.6875	14.468581	97.0	37.0	63.6875	14.468581262514995	1019	26870
11.65350604057312	26	64.8125	26.98893	127.0	27.0	64.8125	26.98893002232582	1037	27907
