Timestamp: 2019-05-26 00:45:02, Steps: 4612672, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:45:28, Steps: 4627904, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:45:57, Steps: 4644432, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:46:22, Steps: 4658768, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 00:46:52, Steps: 4676224, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:47:22, Steps: 4693808, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 00:47:51, Steps: 4710832, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 00:48:23, Steps: 4729152, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 00:48:54, Steps: 4747184, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:49:22, Steps: 4762464, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 00:49:51, Steps: 4779696, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 00:50:21, Steps: 4796768, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:50:52, Steps: 4814528, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:51:18, Steps: 4829056, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:51:43, Steps: 4843712, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:52:15, Steps: 4862208, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 00:52:44, Steps: 4878432, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:53:12, Steps: 4894912, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 00:53:39, Steps: 4910272, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:54:12, Steps: 4928800, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 00:54:38, Steps: 4943424, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:55:04, Steps: 4958800, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 00:55:27, Steps: 4972016, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 00:56:06, Steps: 4994592, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 00:56:39, Steps: 5013632, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 00:57:06, Steps: 5029008, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:57:42, Steps: 5049616, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 00:58:12, Steps: 5067184, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:58:38, Steps: 5082288, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 00:59:08, Steps: 5099856, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 00:59:49, Steps: 5123104, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:00:26, Steps: 5144736, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:00:56, Steps: 5161616, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:01:26, Steps: 5179168, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:01:56, Steps: 5196416, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 01:02:25, Steps: 5212832, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:02:57, Steps: 5231680, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:03:23, Steps: 5246496, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 01:03:55, Steps: 5265152, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:04:26, Steps: 5283264, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:04:54, Steps: 5299520, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 01:05:26, Steps: 5318048, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:05:57, Steps: 5336032, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:06:23, Steps: 5351376, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:06:59, Steps: 5371888, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:07:29, Steps: 5389520, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:08:00, Steps: 5407344, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:08:34, Steps: 5426656, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:09:17, Steps: 5451776, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 01:09:57, Steps: 5474784, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:10:34, Steps: 5496720, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:11:19, Steps: 5522640, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 01:11:47, Steps: 5538784, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:12:26, Steps: 5561056, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:13:07, Steps: 5584736, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:13:42, Steps: 5605008, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:14:19, Steps: 5625840, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:15:02, Steps: 5650624, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:15:35, Steps: 5670256, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:16:12, Steps: 5691984, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:16:49, Steps: 5712816, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:17:29, Steps: 5736640, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 01:18:13, Steps: 5761632, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 01:18:50, Steps: 5783328, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 01:19:34, Steps: 5808592, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:20:12, Steps: 5830896, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:20:51, Steps: 5853312, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:21:29, Steps: 5875056, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:22:06, Steps: 5896800, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:22:43, Steps: 5917968, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:23:24, Steps: 5941504, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:24:10, Steps: 5967296, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 01:24:52, Steps: 5991504, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 01:25:23, Steps: 6009504, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:26:11, Steps: 6036816, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 01:26:47, Steps: 6057856, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:27:40, Steps: 6088224, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:28:30, Steps: 6117296, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 01:29:17, Steps: 6144720, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:30:03, Steps: 6171088, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:30:37, Steps: 6190560, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:31:19, Steps: 6215136, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:31:57, Steps: 6237344, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:32:39, Steps: 6261648, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:33:37, Steps: 6293744, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:34:18, Steps: 6317504, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:35:13, Steps: 6348656, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:35:52, Steps: 6371440, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:36:32, Steps: 6393952, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:37:19, Steps: 6421200, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 01:37:50, Steps: 6439584, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:38:33, Steps: 6464032, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:39:09, Steps: 6484640, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:39:59, Steps: 6513440, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:40:43, Steps: 6538688, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:41:28, Steps: 6564112, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:42:19, Steps: 6593680, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:42:57, Steps: 6615536, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:43:43, Steps: 6641664, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:44:30, Steps: 6668944, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 01:45:05, Steps: 6688304, Score env: -21.0, Env no.: 1
Timestamp: 2019-05-26 01:45:49, Steps: 6713648, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:46:40, Steps: 6744000, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 01:47:23, Steps: 6769472, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:48:11, Steps: 6797024, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:48:59, Steps: 6825120, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:49:38, Steps: 6848368, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:50:23, Steps: 6874608, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:51:11, Steps: 6902848, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:52:00, Steps: 6931776, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:52:55, Steps: 6963632, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 01:53:43, Steps: 6991888, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 01:54:26, Steps: 7017424, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:55:09, Steps: 7041760, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:55:55, Steps: 7068368, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 01:56:33, Steps: 7090400, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 01:57:20, Steps: 7117888, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 01:58:11, Steps: 7147536, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 01:59:02, Steps: 7177104, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 01:59:54, Steps: 7207488, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:00:47, Steps: 7238448, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:01:36, Steps: 7267152, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:02:39, Steps: 7302720, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 02:03:35, Steps: 7335520, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:04:20, Steps: 7361504, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:05:07, Steps: 7388416, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 02:05:59, Steps: 7418752, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:06:56, Steps: 7451856, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:07:48, Steps: 7482256, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 02:08:42, Steps: 7512992, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:09:34, Steps: 7543120, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:10:26, Steps: 7572816, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 02:11:13, Steps: 7600208, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:12:02, Steps: 7628672, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 02:12:58, Steps: 7661072, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 02:13:49, Steps: 7690960, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:14:35, Steps: 7717136, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:15:31, Steps: 7749232, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:16:15, Steps: 7774752, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 02:17:08, Steps: 7805440, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:18:00, Steps: 7835344, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:18:55, Steps: 7867296, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:19:47, Steps: 7897968, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:20:41, Steps: 7929248, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:21:37, Steps: 7960672, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:22:34, Steps: 7992400, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:23:27, Steps: 8023936, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 02:24:20, Steps: 8054336, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:25:19, Steps: 8088128, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 02:26:19, Steps: 8122640, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:27:16, Steps: 8155648, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:28:05, Steps: 8184416, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:29:05, Steps: 8218800, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:30:04, Steps: 8253456, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 02:30:53, Steps: 8281392, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:31:45, Steps: 8311216, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:32:45, Steps: 8346224, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:33:33, Steps: 8374096, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:34:33, Steps: 8408128, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 02:35:18, Steps: 8434432, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 02:36:27, Steps: 8473776, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 02:37:20, Steps: 8504416, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:38:19, Steps: 8538496, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 02:39:19, Steps: 8572832, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:40:14, Steps: 8604240, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:41:09, Steps: 8636496, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:42:01, Steps: 8666752, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 02:42:54, Steps: 8697584, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:43:49, Steps: 8729072, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:44:45, Steps: 8760928, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:45:39, Steps: 8791760, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:46:41, Steps: 8827616, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 02:47:34, Steps: 8858144, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:48:30, Steps: 8890752, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 02:49:27, Steps: 8923600, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:50:17, Steps: 8952048, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:51:13, Steps: 8984032, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:52:12, Steps: 9018368, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 02:53:27, Steps: 9060976, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 02:54:19, Steps: 9091328, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:55:11, Steps: 9121088, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:56:23, Steps: 9161632, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 02:57:23, Steps: 9196512, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 02:58:32, Steps: 9236032, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 02:59:37, Steps: 9273504, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 03:00:45, Steps: 9312384, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 03:01:50, Steps: 9349616, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 03:02:42, Steps: 9379888, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 03:03:56, Steps: 9422144, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 03:05:02, Steps: 9459984, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:06:08, Steps: 9497104, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 03:06:56, Steps: 9525168, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 03:08:05, Steps: 9564128, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 03:09:09, Steps: 9601008, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:10:06, Steps: 9634224, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:11:17, Steps: 9674544, Score env: -10.0, Env no.: 1
Timestamp: 2019-05-26 03:12:11, Steps: 9705776, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 03:13:17, Steps: 9743952, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 03:14:10, Steps: 9774400, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 03:15:06, Steps: 9806320, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 03:16:12, Steps: 9843600, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 03:17:13, Steps: 9878416, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 03:18:16, Steps: 9914736, Score env: -20.0, Env no.: 1
Timestamp: 2019-05-26 03:19:10, Steps: 9945712, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 03:20:03, Steps: 9976608, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 03:21:10, Steps: 10014656, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 03:22:07, Steps: 10047088, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 03:23:23, Steps: 10091184, Score env: -5.0, Env no.: 1
Timestamp: 2019-05-26 03:24:17, Steps: 10121888, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 03:25:23, Steps: 10159520, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 03:26:32, Steps: 10198768, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 03:27:47, Steps: 10242048, Score env: -10.0, Env no.: 1
Timestamp: 2019-05-26 03:28:55, Steps: 10281072, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:30:03, Steps: 10320048, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:31:07, Steps: 10356464, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:32:18, Steps: 10397424, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 03:33:24, Steps: 10435424, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 03:34:13, Steps: 10463712, Score env: -19.0, Env no.: 1
Timestamp: 2019-05-26 03:35:08, Steps: 10495008, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:36:14, Steps: 10533296, Score env: -10.0, Env no.: 1
Timestamp: 2019-05-26 03:37:24, Steps: 10573888, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 03:38:36, Steps: 10615952, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 03:39:56, Steps: 10661632, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 03:40:51, Steps: 10693904, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 03:41:57, Steps: 10732400, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 03:43:10, Steps: 10774560, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 03:44:15, Steps: 10812208, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:45:25, Steps: 10852784, Score env: -15.0, Env no.: 1
Timestamp: 2019-05-26 03:46:19, Steps: 10883856, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 03:47:33, Steps: 10926832, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 03:48:40, Steps: 10964848, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 03:49:53, Steps: 11007792, Score env: -7.0, Env no.: 1
Timestamp: 2019-05-26 03:51:10, Steps: 11052464, Score env: -8.0, Env no.: 1
Timestamp: 2019-05-26 03:52:11, Steps: 11087520, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 03:53:27, Steps: 11131808, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 03:54:32, Steps: 11168880, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 03:55:34, Steps: 11205056, Score env: -16.0, Env no.: 1
Timestamp: 2019-05-26 03:56:47, Steps: 11246976, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 03:57:52, Steps: 11284560, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 03:58:44, Steps: 11314688, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 04:00:12, Steps: 11365664, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 04:01:20, Steps: 11405328, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 04:02:23, Steps: 11442304, Score env: -17.0, Env no.: 1
Timestamp: 2019-05-26 04:03:48, Steps: 11490528, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 04:05:02, Steps: 11533040, Score env: -18.0, Env no.: 1
Timestamp: 2019-05-26 04:06:22, Steps: 11579024, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 04:07:58, Steps: 11634416, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 04:09:17, Steps: 11679872, Score env: -14.0, Env no.: 1
Timestamp: 2019-05-26 04:10:54, Steps: 11735408, Score env: -6.0, Env no.: 1
Timestamp: 2019-05-26 04:12:36, Steps: 11794960, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:14:02, Steps: 11844944, Score env: -10.0, Env no.: 1
Timestamp: 2019-05-26 04:15:49, Steps: 11906688, Score env: -2.0, Env no.: 1
Timestamp: 2019-05-26 04:17:24, Steps: 11960976, Score env: -8.0, Env no.: 1
Timestamp: 2019-05-26 04:19:03, Steps: 12018224, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:20:17, Steps: 12061088, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 04:21:53, Steps: 12115376, Score env: -7.0, Env no.: 1
Timestamp: 2019-05-26 04:23:32, Steps: 12173312, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:24:54, Steps: 12220368, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 04:26:25, Steps: 12272176, Score env: -7.0, Env no.: 1
Timestamp: 2019-05-26 04:27:54, Steps: 12323312, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 04:29:35, Steps: 12381776, Score env: -8.0, Env no.: 1
Timestamp: 2019-05-26 04:30:51, Steps: 12425600, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 04:32:19, Steps: 12476608, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:34:08, Steps: 12539472, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:35:47, Steps: 12596176, Score env: -10.0, Env no.: 1
Timestamp: 2019-05-26 04:37:09, Steps: 12643920, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 04:39:01, Steps: 12708288, Score env: -1.0, Env no.: 1
Timestamp: 2019-05-26 04:40:57, Steps: 12775408, Score env: 2.0, Env no.: 1
Timestamp: 2019-05-26 04:42:41, Steps: 12835840, Score env: 7.0, Env no.: 1
Timestamp: 2019-05-26 04:44:25, Steps: 12896608, Score env: -6.0, Env no.: 1
Timestamp: 2019-05-26 04:45:52, Steps: 12946512, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 04:47:28, Steps: 13001888, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:49:06, Steps: 13058736, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:50:58, Steps: 13123632, Score env: -3.0, Env no.: 1
Timestamp: 2019-05-26 04:52:58, Steps: 13192832, Score env: -7.0, Env no.: 1
Timestamp: 2019-05-26 04:54:48, Steps: 13256608, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 04:56:33, Steps: 13317360, Score env: -6.0, Env no.: 1
Timestamp: 2019-05-26 04:58:07, Steps: 13371360, Score env: -13.0, Env no.: 1
Timestamp: 2019-05-26 04:59:37, Steps: 13423392, Score env: -6.0, Env no.: 1
Timestamp: 2019-05-26 05:00:50, Steps: 13466384, Score env: 14.0, Env no.: 1
Timestamp: 2019-05-26 05:02:59, Steps: 13543008, Score env: 1.0, Env no.: 1
Timestamp: 2019-05-26 05:05:11, Steps: 13620944, Score env: 2.0, Env no.: 1
Timestamp: 2019-05-26 05:07:05, Steps: 13687952, Score env: -6.0, Env no.: 1
Timestamp: 2019-05-26 05:08:43, Steps: 13746032, Score env: -4.0, Env no.: 1
Timestamp: 2019-05-26 05:10:38, Steps: 13813024, Score env: -8.0, Env no.: 1
Timestamp: 2019-05-26 05:12:07, Steps: 13866096, Score env: -11.0, Env no.: 1
Timestamp: 2019-05-26 05:14:22, Steps: 13944912, Score env: -3.0, Env no.: 1
Timestamp: 2019-05-26 05:15:47, Steps: 13994960, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 05:17:45, Steps: 14064688, Score env: -5.0, Env no.: 1
Timestamp: 2019-05-26 05:19:08, Steps: 14113072, Score env: -12.0, Env no.: 1
Timestamp: 2019-05-26 05:21:05, Steps: 14182048, Score env: -6.0, Env no.: 1
Timestamp: 2019-05-26 05:23:02, Steps: 14248544, Score env: 3.0, Env no.: 1
Timestamp: 2019-05-26 05:24:31, Steps: 14300272, Score env: -9.0, Env no.: 1
Timestamp: 2019-05-26 05:25:50, Steps: 14346880, Score env: -10.0, Env no.: 1
Timestamp: 2019-05-26 05:27:21, Steps: 14399088, Score env: -7.0, Env no.: 1
Timestamp: 2019-05-26 05:29:30, Steps: 14474864, Score env: -1.0, Env no.: 1
Timestamp: 2019-05-26 05:31:47, Steps: 14554864, Score env: -3.0, Env no.: 1
Timestamp: 2019-05-26 05:32:48, Steps: 14590752, Score env: 18.0, Env no.: 1
Timestamp: 2019-05-26 05:35:01, Steps: 14668704, Score env: 5.0, Env no.: 1
Timestamp: 2019-05-26 05:36:46, Steps: 14730176, Score env: -1.0, Env no.: 1
Timestamp: 2019-05-26 05:38:34, Steps: 14792832, Score env: -5.0, Env no.: 1
Timestamp: 2019-05-26 05:40:17, Steps: 14853344, Score env: -1.0, Env no.: 1
Timestamp: 2019-05-26 05:42:18, Steps: 14924128, Score env: -10.0, Env no.: 1
Timestamp: 2019-05-26 05:44:15, Steps: 14992800, Score env: -7.0, Env no.: 1
