Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.475007057189941	0	-192.70529	35.207497	-111.36819	-281.95517	151.0	0.0	30049	30049
22.421935319900513	1	-146.2726	32.847107	-46.275913	-244.83748	151.0	0.0	30049	60098
33.24457621574402	2	-137.02982	34.73848	-63.314278	-254.78021	151.0	0.0	30049	90147
44.55815815925598	3	-125.10765	26.132097	-47.977654	-196.7789	151.0	0.0	30049	120196
57.10393929481506	4	-118.059654	24.00931	-48.872086	-205.7453	151.0	0.0	30049	150245
69.69349098205566	5	-106.276726	22.222843	-40.683205	-165.28778	151.0	0.0	30049	180294
81.24873399734497	6	-102.79201	20.546377	-49.30497	-157.98453	151.0	0.0	30049	210343
93.10178804397583	7	-94.771614	22.12401	-35.810577	-166.59264	151.0	0.0	30049	240392
104.32507610321045	8	-84.795586	21.648996	-21.062578	-155.46536	151.0	0.0	30049	270441
115.19161200523376	9	-74.59549	24.072975	-19.945824	-143.99237	151.0	0.0	30049	300490
126.26218914985657	10	-61.273083	26.388695	-5.2587643	-140.91661	151.0	0.0	30049	330539
138.70363306999207	11	-56.960938	32.382877	17.89139	-196.41962	151.0	0.0	30049	360588
150.82908701896667	12	-60.171726	28.853327	18.083073	-154.16924	151.0	0.0	30049	390637
164.00998401641846	13	-52.79886	28.827642	23.284939	-180.15411	151.0	0.0	30049	420686
176.68611121177673	14	-49.35578	30.706123	23.180119	-139.87735	151.0	0.0	30049	450735
188.1222321987152	15	-49.225777	26.109537	14.25878	-130.80872	151.0	0.0	30049	480784
199.0188591480255	16	-42.666515	23.725618	6.1497936	-125.332565	151.0	0.0	30049	510833
211.32518100738525	17	-43.156193	25.704128	19.831537	-137.19429	151.0	0.0	30049	540882
222.34250497817993	18	-34.607193	22.396723	18.851254	-118.73351	151.0	0.0	30049	570931
233.72392916679382	19	-29.218262	24.091696	35.828415	-124.37567	151.0	0.0	30049	600980
245.057058095932	20	-29.752264	29.505724	73.64931	-123.69366	151.0	0.0	30049	631029
256.5191740989685	21	-26.272532	32.932964	71.60509	-158.00883	151.0	0.0	30049	661078
267.7405540943146	22	-29.193083	36.17867	77.3448	-129.95604	151.0	0.0	30049	691127
279.1616861820221	23	-24.24681	25.692173	66.95961	-105.8656	151.0	0.0	30049	721176
290.6012029647827	24	-30.614307	27.36959	46.485382	-113.757126	151.0	0.0	30049	751225
301.7794940471649	25	-27.569557	26.058895	51.119984	-115.76329	151.0	0.0	30049	781274
