Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.4998199939727783	0	20.26	8.881014	51.0	10.0	20.26	8.881013455681734	1013	1013
6.082281827926636	1	14.183099	5.268321	44.0	8.0	14.183098591549296	5.268321108298056	1007	2020
8.588359832763672	2	10.458333	1.8980069	18.0	8.0	10.458333333333334	1.898006995655062	1004	3024
11.018969058990479	3	9.8529415	1.1061065	14.0	8.0	9.852941176470589	1.1061065688430889	1005	4029
13.462517023086548	4	9.533334	0.90571374	13.0	8.0	9.533333333333333	0.9057137849880945	1001	5030
15.872173070907593	5	9.580953	0.8370123	14.0	8.0	9.58095238095238	0.8370122873417079	1006	6036
18.17273998260498	6	9.420561	0.7738407	12.0	8.0	9.42056074766355	0.7738408054012879	1008	7044
20.538263082504272	7	9.411215	0.8082896	12.0	8.0	9.411214953271028	0.8082896564650337	1007	8051
22.819047927856445	8	9.392524	0.74579203	12.0	8.0	9.392523364485982	0.7457920502153272	1005	9056
25.216850996017456	9	9.401869	0.8412254	12.0	8.0	9.401869158878505	0.8412253310778011	1006	10062
27.367545127868652	10	9.383178	0.793017	12.0	8.0	9.383177570093459	0.7930169508634178	1004	11066
29.498435974121094	11	9.277778	0.7432827	11.0	8.0	9.277777777777779	0.7432826755699806	1002	12068
31.674068927764893	12	9.443397	0.89104766	13.0	8.0	9.443396226415095	0.8910475992542167	1001	13069
33.919835805892944	13	9.443397	0.7014834	11.0	8.0	9.443396226415095	0.7014834507555208	1001	14070
36.276490926742554	14	9.268518	0.7650524	11.0	8.0	9.268518518518519	0.7650524247527274	1001	15071
39.05079698562622	15	9.220183	0.7585331	11.0	8.0	9.220183486238533	0.7585330865539225	1005	16076
41.46429491043091	16	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257067	1003	17079
43.82039284706116	17	9.448598	0.7264514	11.0	8.0	9.448598130841122	0.7264514296377111	1011	18090
46.22457003593445	18	9.392524	0.7824835	11.0	8.0	9.392523364485982	0.7824835771564291	1005	19095
48.66688799858093	19	9.296296	0.72340834	11.0	8.0	9.296296296296296	0.7234083327638745	1004	20099
51.171130895614624	20	9.220183	0.758533	11.0	8.0	9.220183486238533	0.7585330865539225	1005	21104
53.490484952926636	21	9.411215	0.69649684	11.0	8.0	9.411214953271028	0.6964968554724004	1007	22111
56.02195692062378	22	9.229358	0.74971586	11.0	8.0	9.229357798165138	0.7497158791858478	1006	23117
58.54864001274109	23	9.333333	0.7698003	11.0	8.0	9.333333333333334	0.769800358919501	1008	24125
61.33694314956665	24	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.7677930533936251	1002	25127
63.91173601150513	25	9.420561	0.72392213	11.0	8.0	9.42056074766355	0.723922120786433	1008	26135
66.62773704528809	26	9.383178	0.76908565	11.0	8.0	9.383177570093459	0.7690856303342425	1004	27139
69.17991805076599	27	9.462264	0.8029959	11.0	8.0	9.462264150943396	0.8029959033459118	1003	28142
71.5520167350769	28	9.411215	0.7228354	11.0	8.0	9.411214953271028	0.7228354219689536	1007	29149
74.09084701538086	29	9.364486	0.7537138	11.0	8.0	9.36448598130841	0.7537138375198487	1002	30151
76.8341691493988	30	9.296296	0.8080528	11.0	8.0	9.296296296296296	0.808052749232275	1004	31155
79.42452096939087	31	9.342592	0.74736625	11.0	8.0	9.342592592592593	0.7473662030267436	1009	32164
81.84944796562195	32	9.342592	0.7092255	11.0	8.0	9.342592592592593	0.7092254125953583	1009	33173
84.82226395606995	33	9.287037	0.7704127	12.0	8.0	9.287037037037036	0.7704126590957112	1003	34176
87.38712286949158	34	9.296296	0.8080528	11.0	8.0	9.296296296296296	0.808052749232275	1004	35180
90.14120388031006	35	9.342592	0.7221629	11.0	8.0	9.342592592592593	0.7221628655570533	1009	36189
92.45167374610901	36	9.342592	0.8183321	11.0	8.0	9.342592592592593	0.8183320551815887	1009	37198
94.6890459060669	37	9.4811325	0.79183495	11.0	8.0	9.481132075471699	0.7918348893488036	1005	38203
97.18842077255249	38	9.443397	0.7533596	11.0	8.0	9.443396226415095	0.7533596284624501	1001	39204
99.54958200454712	39	9.333333	0.8164965	11.0	8.0	9.333333333333334	0.816496580927726	1008	40212
102.0179979801178	40	9.256881	0.73451805	11.0	8.0	9.256880733944953	0.7345181248164437	1009	41221
104.71061182022095	41	9.211009	0.7671392	11.0	8.0	9.211009174311927	0.7671392646006191	1004	42225
107.2912929058075	42	9.324074	0.6780787	11.0	8.0	9.324074074074074	0.6780787633659133	1007	43232
110.21598386764526	43	9.296296	0.78480077	11.0	8.0	9.296296296296296	0.7848007444598922	1004	44236
112.75791001319885	44	9.296296	0.73609656	11.0	8.0	9.296296296296296	0.7360965523833998	1004	45240
115.13476204872131	45	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	46248
117.48273992538452	46	9.392524	0.7202934	11.0	8.0	9.392523364485982	0.7202934156260821	1005	47253
119.97354912757874	47	9.333333	0.6938886	11.0	8.0	9.333333333333334	0.693888666488711	1008	48261
122.38296914100647	48	9.392524	0.70719934	11.0	8.0	9.392523364485982	0.7071994172857052	1005	49266
124.57101106643677	49	9.324074	0.73066056	11.0	8.0	9.324074074074074	0.7306605801614867	1007	50273
126.84777808189392	50	9.411215	0.77282435	11.0	8.0	9.411214953271028	0.7728243024085242	1007	51280
129.52800583839417	51	9.411215	0.7966432	11.0	8.0	9.411214953271028	0.7966433204159284	1007	52287
132.31403493881226	52	9.333333	0.7817359	11.0	8.0	9.333333333333334	0.7817359599705717	1008	53295
134.7430830001831	53	9.429907	0.76258475	11.0	8.0	9.429906542056075	0.7625847528532841	1009	54304
136.87003993988037	54	9.314815	0.7533646	11.0	8.0	9.314814814814815	0.7533646521039997	1006	55310
139.04886984825134	55	9.333333	0.6666666	11.0	8.0	9.333333333333334	0.6666666666666667	1008	56318
141.3326940536499	56	9.342592	0.7953806	11.0	8.0	9.342592592592593	0.7953806104631204	1009	57327
143.69558191299438	57	9.333333	0.7576767	11.0	8.0	9.333333333333334	0.7576767609436587	1008	58335
146.20482993125916	58	9.392524	0.72029334	11.0	8.0	9.392523364485982	0.7202934156260821	1005	59340
148.6980459690094	59	9.383178	0.76908565	11.0	8.0	9.383177570093459	0.7690856303342425	1004	60344
151.32066583633423	60	9.392524	0.72029334	11.0	8.0	9.392523364485982	0.7202934156260821	1005	61349
153.85874390602112	61	9.420561	0.6840968	11.0	8.0	9.42056074766355	0.6840968283867327	1008	62357
156.53942608833313	62	9.462264	0.70275104	11.0	8.0	9.462264150943396	0.7027510402439129	1003	63360
159.11134004592896	63	9.333333	0.74535596	11.0	8.0	9.333333333333334	0.7453559924999299	1008	64368
161.57441592216492	64	9.364486	0.8017798	11.0	8.0	9.36448598130841	0.8017798351225127	1002	65370
164.1266119480133	65	9.324074	0.743225	11.0	8.0	9.324074074074074	0.7432250008714985	1007	66377
166.94315695762634	66	9.351851	0.736795	11.0	8.0	9.351851851851851	0.7367950468176949	1010	67387
170.07748889923096	67	9.109091	0.7902296	11.0	8.0	9.10909090909091	0.7902295931672992	1002	68389
172.58996510505676	68	9.238532	0.7154787	11.0	8.0	9.238532110091743	0.7154787012236785	1007	69396
174.7454080581665	69	9.333333	0.78173596	11.0	8.0	9.333333333333334	0.7817359599705717	1008	70404
177.14367485046387	70	9.201835	0.75151	11.0	8.0	9.20183486238532	0.7515099969274274	1003	71407
179.77835392951965	71	9.256881	0.6960395	11.0	8.0	9.256880733944953	0.696039513335437	1009	72416
182.19831705093384	72	9.35514	0.67328656	11.0	8.0	9.355140186915888	0.6732864917505748	1001	73417
184.64467000961304	73	9.373832	0.7676078	11.0	8.0	9.373831775700934	0.7676078205002269	1003	74420
186.86124682426453	74	9.45283	0.6314415	11.0	8.0	9.452830188679245	0.6314415294596798	1002	75422
189.0374550819397	75	9.443397	0.74073124	11.0	8.0	9.443396226415095	0.7407312638661735	1001	76423
191.3108458518982	76	9.287037	0.7207368	11.0	8.0	9.287037037037036	0.7207368390895879	1003	77426
193.61237287521362	77	9.342592	0.7953806	11.0	8.0	9.342592592592593	0.7953806104631204	1009	78435
196.07775592803955	78	9.364486	0.824763	11.0	8.0	9.36448598130841	0.8247630457162693	1002	79437
198.9745328426361	79	9.443397	0.7148055	11.0	8.0	9.443396226415095	0.714805537340174	1001	80438
201.54698085784912	80	9.373832	0.704105	11.0	8.0	9.373831775700934	0.7041049795079388	1003	81441
204.11080193519592	81	9.247706	0.75608796	11.0	8.0	9.247706422018348	0.7560879918545511	1008	82449
206.27689909934998	82	9.238532	0.75296456	11.0	8.0	9.238532110091743	0.7529645698599337	1007	83456
208.4948148727417	83	9.266055	0.78567684	11.0	8.0	9.26605504587156	0.7856768464589594	1010	84466
210.60320472717285	84	9.429907	0.8328775	11.0	8.0	9.429906542056075	0.8328775648284594	1009	85475
213.00797271728516	85	9.373832	0.7301691	11.0	8.0	9.373831775700934	0.7301691583037238	1003	86478
215.29812598228455	86	9.314815	0.7024843	11.0	8.0	9.314814814814815	0.7024843236440985	1006	87484
217.54775190353394	87	9.314815	0.7155436	11.0	8.0	9.314814814814815	0.7155436698652466	1006	88490
220.0545690059662	88	9.439252	0.6995	11.0	8.0	9.439252336448599	0.6995000897631488	1010	89500
222.4972767829895	89	9.333333	0.6804138	11.0	8.0	9.333333333333334	0.6804138174397717	1008	90508
224.95464992523193	90	9.411215	0.6550061	11.0	8.0	9.411214953271028	0.6550061857172049	1007	91515
227.39513278007507	91	9.256881	0.77107894	11.0	8.0	9.256880733944953	0.7710789500715852	1009	92524
230.23326301574707	92	9.333333	0.68041384	11.0	8.0	9.333333333333334	0.6804138174397717	1008	93532
232.7658679485321	93	9.305555	0.67300236	11.0	8.0	9.305555555555555	0.6730023021992066	1005	94537
235.4725570678711	94	9.35514	0.78837746	11.0	8.0	9.355140186915888	0.7883774470640428	1001	95538
238.25556778907776	95	9.268518	0.76505244	12.0	8.0	9.268518518518519	0.7650524247527274	1001	96539
240.71715593338013	96	9.342592	0.73487264	11.0	8.0	9.342592592592593	0.73487258957461	1009	97548
243.45420217514038	97	9.266055	0.7374914	11.0	8.0	9.26605504587156	0.7374914315765648	1010	98558
245.81743478775024	98	9.314815	0.7533646	11.0	8.0	9.314814814814815	0.7533646521039997	1006	99564
246.50767588615417	99	9.342592	0.78365284	11.0	8.0	9.342592592592593	0.7836528548931391	1009	100573
